0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.24072677,-0.08622625,0.063631155,-0.05471908,-0.24491477,-0.1715076,-0.20712239,0.069258906,-0.027271366,-0.0719214,-0.2773679,-0.26212898,-0.015073166,-0.08438426,0.056747545,-0.15181871,0.03237965,0.06204135,-0.034899183,-0.007515792,-0.27201504,-0.23149347,-0.2572707,0.066744566,0.021879524,-0.18646297,0.030587452,-0.14299725,-0.20874491,0.11747423,0.24326934,0.001184769,0.16120225,0.20069057,0.40014377,0.06830126,0.07526776,-0.094758734,0.0181019,-0.013081264,-0.0061376924,-0.20412193,-0.14865604,-0.13449828,0.0063730637,-0.18281059,-0.12658398,-0.24563755,0.096879974,-0.096174955,-0.22083813,-0.21111876,-0.31121418,-0.06296325
0.15049665,0.05047751,0.11433756,-0.17433013,-0.23802957,-0.05827576,-0.11851087,-0.0051900595,-0.04239831,-0.14208254,-0.26445746,-0.1900512,-0.084610045,0.061047185,-0.044223268,-0.33010364,0.21226358,0.073308825,0.19979008,0.030934291,-0.14818737,-0.107658975,-0.2654319,0.12365796,0.06415915,-0.03765414,0.08793681,-0.25483203,-0.069189906,0.41899344,0.03036194,0.10395427,0.14484084,0.275152,0.071638584,0.02254534,-0.015527837,-0.07104261,-0.012816028,-0.071500555,0.16803692,-0.22937597,-0.11674323,-0.045269735,-0.036280654,-0.18702653,-0.16104457,-0.19185792,0.0655994,-0.13280891,-0.06481859,-0.06346783,-0.44037324,0.006806857
0.14421906,-0.00039944565,0.031170733,-0.05835705,-0.26194555,-0.13099252,-0.16662852,-0.02119737,-0.018848727,-0.0884595,-0.23841241,-0.19576743,-0.049796842,0.08067421,-0.0076735727,-0.19886595,0.07092218,0.11655004,0.06164124,0.08773138,-0.13564232,-0.22974242,-0.20362204,-7.864088e-06,0.008844405,-0.148687,0.046470948,-0.20398352,-0.134018,0.18173656,0.17761283,-0.048380464,0.112596564,0.14206538,0.20033196,0.04288069,-0.042001408,-0.07921998,0.044866666,-0.036039937,0.09471868,-0.14922535,-0.08547203,-0.056835853,0.05462486,-0.18065928,-0.08618977,-0.18368033,0.07672757,-0.1250068,-0.12065813,-0.09276596,-0.39142063,0.011311728
0.092363656,-0.035548095,0.045001023,-0.106917724,-0.21024948,-0.13433674,-0.2005796,-0.05296828,-0.023912417,0.0046544084,-0.17644073,-0.21948445,-0.04907514,-0.04325324,-0.00960448,-0.11164501,0.09690735,0.09243944,0.020391576,-0.06054737,-0.15191485,-0.23225808,-0.15838057,0.039361965,-0.010865327,-0.17169312,0.059965998,-0.2388342,-0.1411867,0.1974628,0.11812304,-0.08006276,0.085279,0.21117704,0.26390082,0.005973099,0.041558556,-0.12364318,-0.063165545,-0.034743566,0.020143202,-0.18614171,-0.06416135,-0.12363269,-0.042078435,-0.18256924,-0.11780752,-0.1988941,0.077445135,-0.09470995,-0.16935405,-0.22457364,-0.3833472,-0.0028311992
0.23757595,-0.054163393,0.07238087,-0.08166565,-0.24114388,-0.17802006,-0.17391765,0.026862618,-0.022745704,-0.07550021,-0.29120603,-0.28216982,-0.00579404,-0.08703083,0.03702951,-0.1701207,0.1002122,0.049263004,-0.032776996,-0.02672733,-0.32301,-0.27294287,-0.29425025,0.0774872,0.08110562,-0.18134749,-0.011890376,-0.16486752,-0.22719464,0.18312538,0.17779474,0.012032792,0.13490053,0.26004863,0.4138626,0.07840018,0.06410148,-0.07552978,-0.030132532,0.017744528,-0.020639017,-0.2279243,-0.1396182,-0.16915071,-0.02417015,-0.18008706,-0.083461784,-0.23212022,0.11164597,-0.1089589,-0.24368218,-0.24997278,-0.35802805,-0.12400739
0.11161749,-0.006596131,-0.014166562,-0.098474085,-0.24551302,-0.10941456,-0.16374514,-0.015178435,0.0050757565,-0.10425386,-0.110814065,-0.20064145,-0.042800438,0.0079792645,-0.021787822,-0.14556855,0.09658016,0.08570791,-0.02069801,0.039015718,-0.11875349,-0.2184967,-0.20281819,0.028064132,-0.06910807,-0.18964839,0.10096942,-0.18033782,-0.0976776,0.16532847,0.11846763,-0.06661912,0.11708038,0.11765105,0.20400673,0.047080383,0.023721425,-0.0883843,-0.028232247,-0.04700313,0.07394045,-0.14328122,-0.10127794,-0.04385194,-0.0026080161,-0.19300571,-0.08864779,-0.22733751,0.058914755,-0.12688042,-0.14846419,-0.15647268,-0.35605845,0.005920795
